GEOID,Tract,PEWhite,PEBlack,PENative,PEAsian,PEHIPI,PEHispanic,GiniE,MedincE,PEpubasst,PEnopubasst,PENoCollege,PECollege,PEUnder18,PE18t24,PE25t34,PE35t34,PE45t54,PE55t64,PE65t74,PE75over,PEFemale,PEMale
47553,ZCTA5 47553,0.9948920362201068,0.0012769909449732992,0.0010448107731599722,0.0011609008590666356,0,8.12630601346645e-4,0.3809,58140,0.014225670869705788,0.9857743291302942,0.19104155423637345,0.26749415362475265,0.2646853958671929,0.08996981657766427,0.10018574413745066,0.13687021128395635,0.12758300441142326,0.1294404457859299,0.087299744601811,0.06396563733457163,0.4799164151381472,0.5200835848618528
47557,ZCTA5 47557,0.9854981084489282,0,0,0,0,0.012610340479192938,0.3294,62273,0.010802469135802469,0.9891975308641975,0.044422507403751234,0.36229022704837116,0.29760403530895335,0.06368221941992434,0.1128625472887768,0.1532156368221942,0.11979823455233292,0.13745271122320302,0.06494325346784363,0.05044136191677175,0.4911727616645649,0.5088272383354351
47558,ZCTA5 47558,0.9926597582037997,0,0,0,0,0.007340241796200345,0.3534,60449,0,1,0.6288384512683578,0.1290609701824655,0.43480138169257343,0.08009499136442141,0.16256476683937823,0.1079447322970639,0.05418825561312608,0.0831174438687392,0.055267702936096716,0.022020725388601035,0.5041018998272885,0.4958981001727116
47561,ZCTA5 47561,0.9836363636363636,0,0,0.0012121212121212121,0,0.007272727272727273,0.3636,46875,0.004297994269340974,0.995702005730659,0.08875739644970414,0.34911242603550297,0.23030303030303031,0.05272727272727273,0.10787878787878788,0.1896969696969697,0.13393939393939394,0.10909090909090909,0.10363636363636364,0.07272727272727272,0.5521212121212121,0.4478787878787879
47562,ZCTA5 47562,0.9638275499474238,0.0012618296529968455,0,0.01871713985278654,0,6.309148264984228e-4,0.4958,54556,0.010618363522798251,0.9893816364772018,0.3316831683168317,0.24292786421499293,0.3316508937960042,0.07360672975814932,0.11482649842271293,0.10368033648790746,0.09127234490010515,0.10157728706624605,0.09674027339642481,0.08664563617245005,0.5059936908517351,0.494006309148265
47564,ZCTA5 47564,0.9812091503267973,0,0,0,0,0.018790849673202614,0.4113,52908,0.013675213675213675,0.9863247863247864,0.11921891058581706,0.2723535457348407,0.1854575163398693,0.0196078431372549,0.10130718954248366,0.058823529411764705,0.17565359477124182,0.15522875816993464,0.1830065359477124,0.12091503267973856,0.5155228758169934,0.48447712418300654
47567,ZCTA5 47567,0.9762916939175932,0.008665794637017658,0,0,0,0.0068672334859385216,0.379,54324,0.045762037405491444,0.9542379625945085,0.1448198198198198,0.2702702702702703,0.21500981033355135,0.059025506867233485,0.092053629823414,0.13358404185742315,0.14159581425768475,0.15712884238064095,0.1066056245912361,0.09499672988881622,0.49689339437540875,0.5031066056245912
47568,ZCTA5 47568,0.9939686369119421,0.006031363088057901,0,0,0,0,0.3748,52813,0.02422145328719723,0.9757785467128027,0.19851576994434136,0.3079777365491651,0.23401688781664656,0.1158021712907117,0.09529553679131483,0.06031363088057901,0.19662243667068757,0.1218335343787696,0.07117008443908324,0.10494571773220748,0.4837153196622437,0.5162846803377563
47574,ZCTA5 47574,1,0,0,0,0,0,0.3731,NA,0,1,0,0.43609022556390975,0.13615023474178403,0.23943661971830985,0,0,0.27699530516431925,0.14084507042253522,0.15492957746478872,0.051643192488262914,0.36619718309859156,0.6338028169014085
47575,ZCTA5 47575,1,0,0,0,0,0,0.2719,75294,0,1,0.028894472361809045,0.3203517587939699,0.11832460732984293,0.048167539267015703,0.2,0.033507853403141365,0.2732984293193717,0.16335078534031414,0.07958115183246073,0.08376963350785341,0.4523560209424084,0.5476439790575917
